date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:07	21509/21509	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:17:01%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_whereto_head	www.w3schools.com/js/tryitb8f8.html	(from http://www.w3schools.com/js/js_whereto.asp)
12:59:07	21492/21492	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:22:52%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_whereto_body	www.w3schools.com/js/tryitbab3.html	(from http://www.w3schools.com/js/js_whereto.asp)
12:59:08	21505/21505	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:19:32%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_whereto_external	www.w3schools.com/js/tryit9593.html	(from http://www.w3schools.com/js/js_whereto.asp)
12:59:08	21345/21345	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:52:28%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_output_alert	www.w3schools.com/js/tryit880a.html	(from http://www.w3schools.com/js/js_output.asp)
12:59:08	21347/21347	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:07:38%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_output_write	www.w3schools.com/js/tryit54e1.html	(from http://www.w3schools.com/js/js_output.asp)
12:59:09	21373/21373	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:53:31%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_output_write_over	www.w3schools.com/js/tryit7512.html	(from http://www.w3schools.com/js/js_output.asp)
12:59:09	21396/21396	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:53:16%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_output_dom	www.w3schools.com/js/tryit928d.html	(from http://www.w3schools.com/js/js_output.asp)
12:59:09	21468/21468	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:34:24%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_output_console	www.w3schools.com/js/tryit6242.html	(from http://www.w3schools.com/js/js_output.asp)
12:59:10	21531/21531	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:29:09%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_statements	www.w3schools.com/js/tryit3f02.html	(from http://www.w3schools.com/js/js_syntax.asp)
12:59:10	21426/21426	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:02:37%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_numbers	www.w3schools.com/js/tryit965a.html	(from http://www.w3schools.com/js/js_syntax.asp)
12:59:10	21436/21436	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:49:33%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_strings	www.w3schools.com/js/tryitcd06.html	(from http://www.w3schools.com/js/js_syntax.asp)
12:59:11	21474/21474	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:45:37%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_variables	www.w3schools.com/js/tryitdd87.html	(from http://www.w3schools.com/js/js_syntax.asp)
12:59:11	21468/21468	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:16:42%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_assign	www.w3schools.com/js/tryita874.html	(from http://www.w3schools.com/js/js_syntax.asp)
12:59:11	21463/21463	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:58:51%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_operators	www.w3schools.com/js/tryitbee9.html	(from http://www.w3schools.com/js/js_syntax.asp)
12:59:11	21414/21414	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:05:14%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_expressions	www.w3schools.com/js/tryit1baa.html	(from http://www.w3schools.com/js/js_syntax.asp)
